country_iso,year,electrification
GEO,2017,100.0
GHA,2017,79.0
GIB,2017,100.0
GIN,2017,35.44121552
GMB,2017,56.2
GNB,2017,26.04734802
GNQ,2017,67.18409729
GRC,2017,100.0
GRD,2017,94.69567108
GRL,2017,100.0
GTM,2017,93.28809357
GUM,2017,100.0
GUY,2017,90.86487579
HIC,2017,100.0
HKG,2017,100.0
HND,2017,86.5
HPC,2017,42.04652419
HRV,2017,100.0
HTI,2017,43.75256348
HUN,2017,100.0
IBD,2017,96.90983141
IBT,2017,87.06663324
IDA,2017,57.96999894
IDB,2017,64.99878684
IDN,2017,98.14
IDX,2017,54.35562033
IMN,2017,100.0
IND,2017,92.61865997
IRL,2017,100.0
IRN,2017,100.0
IRQ,2017,100.0
ISL,2017,100.0
ISR,2017,100.0
ITA,2017,100.0
JAM,2017,99.50644684
JOR,2017,100.0
JPN,2017,100.0
KAZ,2017,100.0
KEN,2017,63.81147003
KGZ,2017,100.0
KHM,2017,89.07
KIR,2017,98.61457062
KNA,2017,100.0
KOR,2017,100.0
KWT,2017,100.0
LAC,2017,98.02596944
LAO,2017,93.6
LBN,2017,100.0
LBR,2017,21.48886871
LBY,2017,70.14820099
LCA,2017,98.75978851
LCN,2017,98.12575772
LDC,2017,51.01923121
LIC,2017,40.93992134
LIE,2017,100.0
LKA,2017,97.54497528
LMC,2017,86.16368448
LMY,2017,86.78163021
LSO,2017,33.73075867
LTE,2017,99.3144548
LTU,2017,100.0
LUX,2017,100.0
LVA,2017,100.0
MAC,2017,100.0
MAF,2017,100.0
MAR,2017,100.0
MCO,2017,100.0
MDA,2017,100.0
MDG,2017,24.07539177
MDV,2017,99.8
MEA,2017,97.75678354
MEX,2017,100.0
MHL,2017,94.75500488
MIC,2017,92.36217788
MKD,2017,100.0
MLI,2017,43.08983994
MLT,2017,100.0
MMR,2017,69.81483659999999
MNA,2017,97.37129323
MNE,2017,100.0
MNG,2017,85.86965179
MNP,2017,100.0
MOZ,2017,27.42547035
MRT,2017,42.91231918
MUS,2017,98.03143311
MWI,2017,12.7
MYS,2017,100.0
NAC,2017,100.0
NAM,2017,52.50118256
NCL,2017,100.0
NER,2017,20.04190445
NGA,2017,54.4
NIC,2017,86.76779938
NLD,2017,100.0
NOR,2017,100.0
NPL,2017,95.50747681
NRU,2017,99.55316925
NZL,2017,100.0
OED,2017,100.0
OMN,2017,100.0
OSS,2017,75.24686246
PAK,2017,70.79
PAN,2017,100.0
PER,2017,96.36299133
PHL,2017,93.0
PLW,2017,100.0
PNG,2017,54.42744827
POL,2017,100.0
PRE,2017,45.38503342
PRI,2017,100.0
PRK,2017,43.87117767
PRT,2017,100.0
PRY,2017,99.3
PSE,2017,100.0
PSS,2017,82.99780917
PST,2017,100.0
PYF,2017,100.0
QAT,2017,100.0
ROU,2017,100.0
RUS,2017,100.0
RWA,2017,34.1
SAS,2017,89.88648924
SAU,2017,100.0
SDN,2017,56.45154953
SEN,2017,61.7
SGP,2017,100.0
SLB,2017,62.89564133
SLE,2017,23.4
SLV,2017,99.49038696
SMR,2017,100.0
SOM,2017,32.94651413
SRB,2017,100.0
SSA,2017,44.56851132
SSD,2017,25.38207054
SSF,2017,44.57358681
SST,2017,79.96079739
STP,2017,72.51070404
SUR,2017,96.78314209
SVK,2017,100.0
SVN,2017,100.0
SWE,2017,100.0
SWZ,2017,73.52627563
SXM,2017,100.0
SYC,2017,100.0
SYR,2017,89.63878632
TCA,2017,100.0
TCD,2017,10.87641621
TEA,2017,98.26042323
TEC,2017,99.98642191
TGO,2017,48.0
THA,2017,100.0
TJK,2017,99.3
TKM,2017,100.0
TLA,2017,98.07761346
TLS,2017,80.38075256
TMN,2017,97.33982151
TON,2017,97.96759033
TSA,2017,89.88648924
TSS,2017,44.57358681
TTO,2017,100.0
TUN,2017,100.0
TUR,2017,100.0
TUV,2017,100.0
TZA,2017,32.8133316
UGA,2017,22.0
UKR,2017,100.0
UMC,2017,99.36857369
URY,2017,100.0
USA,2017,100.0
UZB,2017,100.0
VCT,2017,100.0
VEN,2017,100.0
VGB,2017,100.0
VIR,2017,100.0
VNM,2017,100.0
VUT,2017,62.78429413
WLD,2017,88.86707329
WSM,2017,96.8
XKX,2017,100.0
YEM,2017,79.2
ZAF,2017,84.4
ZMB,2017,40.3
ZWE,2017,40.42136765
